Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD),Exchange Rate,Volatility
2009,Saudi Arabia,SAU,Middle East,H,Manufacture of other non-metallic mineral products,10615.12,2830.7,0.2666667922736624,3.21946204973866e-07
2009,Saudi Arabia,SAU,Middle East,I,Manufacture of basic metals,6268.88,1671.7,0.26666645397582983,3.21946204973866e-07
2009,Saudi Arabia,SAU,Middle East,J,"Manufacture of fabricated metal products, machinery and equipment",18493.87,4931.7,0.26666673876262786,3.21946204973866e-07
2009,Saudi Arabia,SAU,Middle East,K,Manufacture of transport equipment,1783.5,475.6,0.26666666666666666,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,A,"Manufacture of food products, beverages and tobacco products",27007.5,7202.0,0.26666666666666666,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,B,"Manufacture of textiles, wearing apparel, leather and related products",6783.38,1808.9,0.26666647010782235,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2331.75,621.8,0.26666666666666666,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,D,Manufacture of paper products and printing,8811.0,2349.6,0.26666666666666666,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,E,Manufacture of coke and refined petroleum products,63923.25,17046.2,0.26666666666666666,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,F,Manufacturing of chemicals and pharmaceutical products,53267.25,14204.6,0.26666666666666666,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,G,Manufacture of rubber and plastics products,5058.38,1348.9,0.2666664030776652,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,H,Manufacture of other non-metallic mineral products,12808.5,3415.6,0.26666666666666666,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,I,Manufacture of basic metals,7682.25,2048.6,0.26666666666666666,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,J,"Manufacture of fabricated metal products, machinery and equipment",22661.62,6043.1,0.2666667255032959,3.21946204973866e-07
2010,Saudi Arabia,SAU,Middle East,K,Manufacture of transport equipment,2185.12,582.7,0.2666672768543604,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,A,"Manufacture of food products, beverages and tobacco products",29128.5,7767.6,0.26666666666666666,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,B,"Manufacture of textiles, wearing apparel, leather and related products",7932.75,2115.4,0.26666666666666666,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2678.62,714.3,0.2666671644354182,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,D,Manufacture of paper products and printing,10141.88,2704.5,0.26666653519860223,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,E,Manufacture of coke and refined petroleum products,64911.0,17309.6,0.26666666666666666,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,F,Manufacturing of chemicals and pharmaceutical products,70770.0,18872.0,0.26666666666666666,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,G,Manufacture of rubber and plastics products,6529.12,1741.1,0.2666668708799961,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,H,Manufacture of other non-metallic mineral products,16359.38,4362.5,0.26666658516398545,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,I,Manufacture of basic metals,9369.0,2498.4,0.26666666666666666,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,J,"Manufacture of fabricated metal products, machinery and equipment",26369.99,7032.0,0.2666667677917208,3.21946204973866e-07
2011,Saudi Arabia,SAU,Middle East,K,Manufacture of transport equipment,2563.88,683.7,0.26666614662152677,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,A,"Manufacture of food products, beverages and tobacco products",27403.5,7307.6,0.26666666666666666,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,B,"Manufacture of textiles, wearing apparel, leather and related products",8950.5,2386.8,0.26666666666666666,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3121.88,832.5,0.26666623957359026,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,D,Manufacture of paper products and printing,11132.25,2968.6,0.26666666666666666,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,E,Manufacture of coke and refined petroleum products,69197.62,18452.7,0.26666668593515214,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,F,Manufacturing of chemicals and pharmaceutical products,74281.5,19808.4,0.26666666666666666,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,G,Manufacture of rubber and plastics products,7420.12,1978.7,0.2666668463582799,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,H,Manufacture of other non-metallic mineral products,16347.0,4359.2,0.26666666666666666,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,I,Manufacture of basic metals,11169.38,2978.5,0.2666665472926877,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,J,"Manufacture of fabricated metal products, machinery and equipment",28341.0,7557.6,0.26666666666666666,3.21946204973866e-07
2012,Saudi Arabia,SAU,Middle East,K,Manufacture of transport equipment,2965.12,790.7,0.266667116339305,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,A,"Manufacture of food products, beverages and tobacco products",31093.12,8291.5,0.26666670954860755,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,B,"Manufacture of textiles, wearing apparel, leather and related products",9818.62,2618.3,0.2666668024630753,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3259.88,869.3,0.2666662576536559,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,D,Manufacture of paper products and printing,11451.0,3053.6,0.26666666666666666,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,E,Manufacture of coke and refined petroleum products,61717.5,16458.0,0.26666666666666666,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,F,Manufacturing of chemicals and pharmaceutical products,79203.75,21121.0,0.26666666666666666,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,G,Manufacture of rubber and plastics products,9013.5,2403.6,0.26666666666666666,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,H,Manufacture of other non-metallic mineral products,16878.75,4501.0,0.26666666666666666,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,I,Manufacture of basic metals,11785.88,3142.9,0.26666655353694424,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,J,"Manufacture of fabricated metal products, machinery and equipment",31083.37,8288.9,0.2666667095620584,3.21946204973866e-07
2013,Saudi Arabia,SAU,Middle East,K,Manufacture of transport equipment,3294.38,878.5,0.2666662619369957,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,A,"Manufacture of food products, beverages and tobacco products",36507.38,9735.3,0.2666666301443708,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,B,"Manufacture of textiles, wearing apparel, leather and related products",11164.12,2977.1,0.26666678609688893,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3578.25,954.2,0.26666666666666666,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,D,Manufacture of paper products and printing,12586.88,3356.5,0.2666665607362587,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,E,Manufacture of coke and refined petroleum products,71757.38,19135.3,0.26666664808553486,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,F,Manufacturing of chemicals and pharmaceutical products,83623.12,22299.5,0.26666668261122045,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,G,Manufacture of rubber and plastics products,9840.38,2624.1,0.26666653117054423,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,H,Manufacture of other non-metallic mineral products,17892.75,4771.4,0.26666666666666666,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,I,Manufacture of basic metals,13229.62,3527.9,0.2666667674506146,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,J,"Manufacture of fabricated metal products, machinery and equipment",34195.88,9118.9,0.2666666276756147,3.21946204973866e-07
2014,Saudi Arabia,SAU,Middle East,K,Manufacture of transport equipment,3514.12,937.1,0.2666670460883521,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,A,"Manufacture of food products, beverages and tobacco products",39850.12,10626.7,0.26666670012536975,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,B,"Manufacture of textiles, wearing apparel, leather and related products",11806.5,3148.4,0.26666666666666666,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3662.25,976.6,0.26666666666666666,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,D,Manufacture of paper products and printing,13889.62,3703.9,0.2666667626616135,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,E,Manufacture of coke and refined petroleum products,63286.5,16876.4,0.26666666666666666,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,F,Manufacturing of chemicals and pharmaceutical products,88530.0,23608.0,0.26666666666666666,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,G,Manufacture of rubber and plastics products,9327.0,2487.2,0.26666666666666666,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,H,Manufacture of other non-metallic mineral products,18301.12,4880.3,0.2666667395219528,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,I,Manufacture of basic metals,13827.0,3687.2,0.26666666666666666,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,J,"Manufacture of fabricated metal products, machinery and equipment",36355.88,9694.9,0.26666662999217733,3.21946204973866e-07
2015,Saudi Arabia,SAU,Middle East,K,Manufacture of transport equipment,3637.5,970.0,0.26666666666666666,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,A,"Manufacture of food products, beverages and tobacco products",40001.25,10667.0,0.26666666666666666,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,B,"Manufacture of textiles, wearing apparel, leather and related products",11784.75,3142.6,0.26666666666666666,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3696.0,985.6,0.26666666666666666,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,D,Manufacture of paper products and printing,14115.75,3764.2,0.26666666666666666,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,E,Manufacture of coke and refined petroleum products,65502.75,17467.4,0.26666666666666666,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,F,Manufacturing of chemicals and pharmaceutical products,90132.0,24035.2,0.26666666666666666,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,G,Manufacture of rubber and plastics products,9398.25,2506.2,0.26666666666666666,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,H,Manufacture of other non-metallic mineral products,18340.5,4890.8,0.26666666666666666,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,I,Manufacture of basic metals,13918.12,3711.5,0.26666676246504556,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,J,"Manufacture of fabricated metal products, machinery and equipment",33433.87,8915.7,0.26666670654638547,3.21946204973866e-07
2016,Saudi Arabia,SAU,Middle East,K,Manufacture of transport equipment,3241.88,864.5,0.2666662553826792,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,A,"Manufacture of food products, beverages and tobacco products",44991.75,11997.8,0.26666666666666666,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,B,"Manufacture of textiles, wearing apparel, leather and related products",9472.12,2525.9,0.2666668074306491,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3300.75,880.2,0.26666666666666666,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,D,Manufacture of paper products and printing,12749.25,3399.8,0.26666666666666666,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,E,Manufacture of coke and refined petroleum products,83737.12,22329.9,0.2666666825895135,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,F,Manufacturing of chemicals and pharmaceutical products,88085.25,23489.4,0.26666666666666666,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,G,Manufacture of rubber and plastics products,8968.5,2391.6,0.26666666666666666,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,H,Manufacture of other non-metallic mineral products,17833.12,4755.5,0.2666667414339162,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,I,Manufacture of basic metals,14253.75,3801.0,0.26666666666666666,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,J,"Manufacture of fabricated metal products, machinery and equipment",35004.74,9334.6,0.2666667428468259,3.21946204973866e-07
2017,Saudi Arabia,SAU,Middle East,K,Manufacture of transport equipment,4011.38,1069.7,0.2666663342789763,3.21946204973866e-07
2018,Saudi Arabia,SAU,Middle East,A,"Manufacture of food products, beverages and tobacco products",51337.88,13690.1,0.26666664069494106,3.21946204973866e-07
2018,Saudi Arabia,SAU,Middle East,B,"Manufacture of textiles, wearing apparel, leather and related products",10720.5,2858.8,0.26666666666666666,3.21946204973866e-07
2018,Saudi Arabia,SAU,Middle East,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3723.0,992.8,0.26666666666666666,3.21946204973866e-07
2018,Saudi Arabia,SAU,Middle East,D,Manufacture of paper products and printing,14378.25,3834.2,0.26666666666666666,3.21946204973866e-07
2018,Saudi Arabia,SAU,Middle East,E,Manufacture of coke and refined petroleum products,100160.25,26709.4,0.26666666666666666,3.21946204973866e-07
2018,Saudi Arabia,SAU,Middle East,F,Manufacturing of chemicals and pharmaceutical products,95259.38,25402.5,0.26666665266979483,3.21946204973866e-07
2018,Saudi Arabia,SAU,Middle East,G,Manufacture of rubber and plastics products,9679.12,2581.1,0.2666668044202365,3.21946204973866e-07
