Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD)
2017,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4185.81,4728.63
2017,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",997.21,1126.52
2017,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1474.84,1666.1
2017,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,823.68,930.49
2017,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1824.32,2060.9
2017,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1251.17,1413.42
2017,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1448.29,1636.1
2017,Portugal,PRT,Europe,I,Manufacture of basic metals,473.74,535.18
2017,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4411.48,4983.56
2017,Portugal,PRT,Europe,K,Manufacture of transport equipment,1692.59,1912.08
2017,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",1141.27,1289.27
2018,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",4262.83,5034.2
2018,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4265.88,5037.81
2018,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1048.6,1238.35
2018,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1665.09,1966.4
2018,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,554.61,654.97
2018,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1695.83,2002.7
2018,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1291.68,1525.42
2018,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1537.15,1815.3
2018,Portugal,PRT,Europe,I,Manufacture of basic metals,498.46,588.66
2018,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4641.63,5481.56
2018,Portugal,PRT,Europe,K,Manufacture of transport equipment,1985.36,2344.62
2018,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",1232.37,1455.37
2019,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",4309.97,4824.9
2019,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4134.59,4628.56
2019,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1094.15,1224.87
2019,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1491.47,1669.67
2019,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,430.47,481.9
2019,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1484.64,1662.02
2019,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1375.23,1539.54
2019,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1653.1,1850.6
2019,Portugal,PRT,Europe,I,Manufacture of basic metals,466.58,522.33
2019,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4749.89,5317.39
2019,Portugal,PRT,Europe,K,Manufacture of transport equipment,2074.57,2322.43
2019,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",1302.83,1458.48
2000,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3194.06,3543.84
2000,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",5069.66,5624.84
2000,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1056.31,1171.99
2000,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1496.23,1660.08
2000,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,657.34,729.33
2000,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1444.82,1603.05
2000,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1066.48,1183.27
2000,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1566.06,1737.56
2000,Portugal,PRT,Europe,I,Manufacture of basic metals,291.77,323.73
2000,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3446.01,3823.4
2000,Portugal,PRT,Europe,K,Manufacture of transport equipment,1235.09,1370.35
2000,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",916.32,1016.66
2001,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3205.27,3556.29
2001,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",5158.6,5723.52
2001,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1074.59,1192.26
2001,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1523.32,1690.14
2001,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,693.85,769.84
2001,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1361.92,1511.07
2001,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1091.94,1211.52
2001,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1606.02,1781.89
2001,Portugal,PRT,Europe,I,Manufacture of basic metals,299.16,331.92
2001,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3485.57,3867.28
2001,Portugal,PRT,Europe,K,Manufacture of transport equipment,1241.89,1377.88
2001,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",987.03,1095.12
2002,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3203.16,3553.94
2002,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4921.63,5460.6
2002,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1063.93,1180.44
2002,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1509.18,1674.46
2002,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,801.89,889.71
2002,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1409.31,1563.65
2002,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1050.69,1165.75
2002,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1555.44,1725.78
2002,Portugal,PRT,Europe,I,Manufacture of basic metals,303.5,336.74
2002,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3545.39,3933.67
2002,Portugal,PRT,Europe,K,Manufacture of transport equipment,1254.74,1392.14
2002,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",985.52,1093.45
2003,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3277.33,3636.23
2003,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4742.54,5261.9
2003,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1072.91,1190.41
2003,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1521.3,1687.91
2003,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,794.94,881.99
2003,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1392.28,1544.75
2003,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1021.06,1132.88
2003,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1514.86,1680.75
2003,Portugal,PRT,Europe,I,Manufacture of basic metals,288.94,320.59
2003,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3505.83,3889.76
2003,Portugal,PRT,Europe,K,Manufacture of transport equipment,1259.05,1396.93
2003,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",976.24,1083.15
2004,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3339.18,3704.85
2004,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4645.76,5154.52
2004,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1098.32,1218.6
2004,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1558.84,1729.55
2004,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,789.26,875.7
2004,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1427.81,1584.17
2004,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1045.43,1159.92
2004,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1552.86,1722.92
2004,Portugal,PRT,Europe,I,Manufacture of basic metals,273.74,303.72
2004,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3542.59,3930.55
2004,Portugal,PRT,Europe,K,Manufacture of transport equipment,1247.81,1384.46
2004,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",981.75,1089.26
2005,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3419.67,3794.15
2005,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4293.1,4763.24
2005,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1113.13,1235.02
2005,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1581.04,1754.19
2005,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,818.85,908.52
2005,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1390.2,1542.45
2005,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1046.13,1160.69
2005,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1557.31,1727.84
2005,Portugal,PRT,Europe,I,Manufacture of basic metals,277.95,308.39
2005,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3545.44,3933.72
2005,Portugal,PRT,Europe,K,Manufacture of transport equipment,1259.05,1396.93
2005,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",956.2,1060.92
2006,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3470.73,3850.82
2006,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4139.74,4593.09
2006,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1132.84,1256.9
2006,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1609.73,1786.02
2006,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,841.05,933.16
2006,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1351.86,1499.91
2006,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1085.29,1204.14
2006,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1609.95,1786.26
2006,Portugal,PRT,Europe,I,Manufacture of basic metals,304.0,337.29
2006,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3743.23,4153.16
2006,Portugal,PRT,Europe,K,Manufacture of transport equipment,1267.23,1406.0
2006,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",947.22,1050.95
2007,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3605.38,4000.2
2007,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4003.21,4441.6
2007,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1145.69,1271.15
2007,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1625.77,1803.82
2007,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,813.64,902.74
2007,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1454.44,1613.72
2007,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1108.66,1230.07
2007,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1650.92,1831.71
2007,Portugal,PRT,Europe,I,Manufacture of basic metals,318.63,353.53
2007,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4003.24,4441.65
2007,Portugal,PRT,Europe,K,Manufacture of transport equipment,1285.14,1425.88
2007,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",963.25,1068.74
2008,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3664.32,4065.61
2008,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3774.04,4187.34
2008,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1021.93,1133.84
2008,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1443.9,1602.03
2008,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,852.45,945.8
2008,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1343.02,1490.11
2008,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1077.07,1195.02
2008,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1607.98,1784.07
2008,Portugal,PRT,Europe,I,Manufacture of basic metals,331.51,367.81
2008,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4079.23,4525.96
2008,Portugal,PRT,Europe,K,Manufacture of transport equipment,1218.39,1351.82
2008,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",990.0,1098.42
2009,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3415.9,3789.98
2009,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3386.01,3756.82
2009,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",911.3,1011.11
2009,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1287.11,1428.07
2009,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,652.08,723.49
2009,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1233.32,1368.39
2009,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,970.44,1076.72
2009,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1441.87,1599.77
2009,Portugal,PRT,Europe,I,Manufacture of basic metals,269.28,298.77
2009,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3455.24,3833.63
2009,Portugal,PRT,Europe,K,Manufacture of transport equipment,1055.29,1170.86
2009,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",973.24,1079.82
2010,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3595.14,3988.85
2010,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3452.6,3830.7
2010,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",971.5,1077.89
2010,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1372.35,1522.64
2010,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,1060.32,1176.44
2010,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1289.63,1430.86
2010,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,995.02,1103.98
2010,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1479.51,1641.53
2010,Portugal,PRT,Europe,I,Manufacture of basic metals,299.56,332.36
2010,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3762.28,4174.29
2010,Portugal,PRT,Europe,K,Manufacture of transport equipment,1183.27,1312.85
2010,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",975.6,1082.44
2011,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3746.07,4156.31
2011,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3605.39,4000.22
2011,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",962.28,1067.66
2011,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1349.57,1497.37
2011,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,760.79,844.11
2011,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1306.01,1449.03
2011,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1072.2,1189.62
2011,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1460.92,1620.91
2011,Portugal,PRT,Europe,I,Manufacture of basic metals,322.77,358.12
2011,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3659.64,4060.42
2011,Portugal,PRT,Europe,K,Manufacture of transport equipment,1315.06,1459.07
2011,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",969.32,1075.48
2012,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3752.15,4163.05
2012,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3545.16,3933.39
2012,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",905.36,1004.51
2012,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1263.57,1401.95
2012,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,535.71,594.37
2012,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1310.43,1453.94
2012,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1052.41,1167.67
2012,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1309.97,1453.43
2012,Portugal,PRT,Europe,I,Manufacture of basic metals,318.19,353.03
2012,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3562.59,3952.75
2012,Portugal,PRT,Europe,K,Manufacture of transport equipment,1299.8,1442.14
2012,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",939.82,1042.73
2013,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3762.28,4174.29
2013,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3640.82,4039.53
2013,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",899.83,998.37
2013,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1259.24,1397.15
2013,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,605.2,671.47
2013,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1304.8,1447.69
2013,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1057.15,1172.92
2013,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1244.47,1380.74
2013,Portugal,PRT,Europe,I,Manufacture of basic metals,331.02,367.27
2013,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3646.57,4045.92
2013,Portugal,PRT,Europe,K,Manufacture of transport equipment,1296.25,1438.2
2013,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",922.92,1024.0
2014,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3829.11,4248.44
2014,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3761.86,4173.83
2014,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",924.87,1026.15
2014,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1265.91,1404.54
2014,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,562.66,624.28
2014,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1310.9,1454.46
2014,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1129.8,1253.52
2014,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1253.33,1390.59
2014,Portugal,PRT,Europe,I,Manufacture of basic metals,344.09,381.78
2014,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3827.29,4246.43
2014,Portugal,PRT,Europe,K,Manufacture of transport equipment,1350.72,1498.63
2014,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",959.63,1064.72
2015,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3854.24,4276.33
2015,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3940.0,4371.47
2015,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",951.66,1055.88
2015,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1321.42,1466.14
2015,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,589.33,653.87
2015,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1383.84,1535.39
2015,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1186.86,1316.83
2015,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1262.52,1400.78
2015,Portugal,PRT,Europe,I,Manufacture of basic metals,302.53,335.66
2015,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3838.83,4259.24
2015,Portugal,PRT,Europe,K,Manufacture of transport equipment,1458.74,1618.49
2015,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",1022.73,1134.73
2016,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",3972.84,4407.9
2016,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4049.03,4492.44
2016,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",959.96,1065.09
2016,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1340.58,1487.4
2016,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,405.54,449.95
2016,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1443.42,1601.49
2016,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1204.77,1336.7
2016,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1298.3,1440.47
2016,Portugal,PRT,Europe,I,Manufacture of basic metals,373.15,414.02
2016,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3960.4,4394.11
2016,Portugal,PRT,Europe,K,Manufacture of transport equipment,1491.49,1654.83
2016,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",1039.95,1153.83
2017,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",4039.6,4481.99
2017,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4189.23,4647.99
2017,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",981.66,1089.16
2017,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1316.34,1460.49
2017,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,622.08,690.21
2017,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1555.52,1725.88
2017,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1310.5,1454.01
2017,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1335.98,1482.29
2017,Portugal,PRT,Europe,I,Manufacture of basic metals,404.94,449.28
2017,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4172.45,4629.38
2017,Portugal,PRT,Europe,K,Manufacture of transport equipment,1746.29,1937.52
2017,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",1136.74,1261.22
2018,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",4121.89,4573.28
2018,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4241.63,4706.14
2018,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1001.68,1111.37
2018,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1399.99,1553.3
2018,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,481.76,534.52
2018,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1604.21,1779.9
2018,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1357.75,1506.44
2018,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1397.64,1550.7
2018,Portugal,PRT,Europe,I,Manufacture of basic metals,422.97,469.29
2018,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4400.33,4882.22
2018,Portugal,PRT,Europe,K,Manufacture of transport equipment,1975.03,2191.31
2018,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",1174.48,1303.1
2019,Portugal,PRT,Europe,A,"Manufacture of food products, beverages and tobacco products",4238.24,4702.37
2019,Portugal,PRT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4138.83,4592.08
2019,Portugal,PRT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1039.4,1153.23
2019,Portugal,PRT,Europe,D,Manufacture of paper products and printing,1372.74,1523.07
2019,Portugal,PRT,Europe,E,Manufacture of coke and refined petroleum products,386.98,429.36
2019,Portugal,PRT,Europe,F,Manufacturing of chemicals and pharmaceutical products,1679.61,1863.54
2019,Portugal,PRT,Europe,G,Manufacture of rubber and plastics products,1373.02,1523.38
2019,Portugal,PRT,Europe,H,Manufacture of other non-metallic mineral products,1424.1,1580.06
2019,Portugal,PRT,Europe,I,Manufacture of basic metals,421.14,467.26
2019,Portugal,PRT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4440.44,4926.7
2019,Portugal,PRT,Europe,K,Manufacture of transport equipment,2009.1,2229.11
2019,Portugal,PRT,Europe,L,"Manufacture of furniture, other manufacturing",1176.16,1304.96
2000,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",4919.1,2265.96
2000,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",1851.7,852.98
2000,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",633.7,291.91
2000,Romania,ROU,Europe,D,Manufacture of paper products and printing,522.96,240.9
2000,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,705.8,325.12
2000,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,941.94,433.9
2000,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,381.6,175.78
2000,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,856.6,394.59
2000,Romania,ROU,Europe,I,Manufacture of basic metals,786.4,362.25
2000,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",2569.3,1183.52
2000,Romania,ROU,Europe,K,Manufacture of transport equipment,861.7,396.94
2000,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",986.5,454.43
2001,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",8653.0,2977.55
2001,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",3159.4,1087.17
2001,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1079.7,371.53
2001,Romania,ROU,Europe,D,Manufacture of paper products and printing,795.39,273.7
2001,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,886.0,304.88
2001,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,1393.46,479.5
2001,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,640.2,220.3
2001,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,1253.2,431.23
2001,Romania,ROU,Europe,I,Manufacture of basic metals,1163.1,400.23
2001,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3819.7,1314.38
2001,Romania,ROU,Europe,K,Manufacture of transport equipment,1570.6,540.45
