Year,Country,ISO3,Continent,Ind Code,Industry,Measure,Value (LCU),Value (USD),Exchange Rate,Volatility,Growth,Percentage_Growth
2012,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,21121.03,23434.07,1.1095135985318898,0.11787394043954702,841.5200000000004,3.724767677840706
2012,Austria,AUT,Europe,K,Manufacture of transport equipment,Constant 2015 prices,4533.77,5030.28,1.109513715958242,0.11787394043954702,106.69999999999982,2.167122297190252
2012,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,2631.21,2919.36,1.1095123536319793,0.11787394043954702,-136.44000000000005,-4.464951894757512
2013,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,5331.9,5915.81,1.1095125564995594,0.11787394043954702,-415.75,-6.566312251640985
2013,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,1014.9,1126.05,1.1095181791309487,0.11787394043954702,-52.63000000000011,-4.465164421216963
2013,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,2082.05,2310.06,1.1095122595518838,0.11787394043954702,7.619999999999891,0.33095324959607597
2013,Austria,AUT,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,2826.71,3136.28,1.109516009778152,0.11787394043954702,-51.5,-1.6155443600248447
2013,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,39.33,43.64,1.109585558098144,0.11787394043954702,-2380.5,-98.19977394044899
2013,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,4590.61,5093.35,1.109514857502598,0.11787394043954702,515.5,11.260744672717541
2013,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,2413.16,2677.43,1.1095120091498285,0.11787394043954702,166.8699999999999,6.646724236823652
2013,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,2426.34,2692.06,1.109514742369165,0.11787394043954702,81.59999999999991,3.1258858591972265
2013,Austria,AUT,Europe,I,Manufacture of basic metals,Constant 2015 prices,3894.33,4320.81,1.1095130612968085,0.11787394043954702,-111.50999999999931,-2.5158382066276648
2013,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,21165.07,23482.92,1.1095129853102303,0.11787394043954702,48.849999999998545,0.2084571736791712
2013,Austria,AUT,Europe,K,Manufacture of transport equipment,Constant 2015 prices,4588.93,5091.48,1.1095135467309372,0.11787394043954702,61.19999999999982,1.2166320761468512
2013,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,2751.55,3052.88,1.1095128200468827,0.11787394043954702,133.51999999999998,4.573605173736708
2014,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,5551.77,6159.76,1.109512822036936,0.11787394043954702,243.94999999999982,4.123695656216136
2014,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,1050.43,1165.47,1.109517054920366,0.11787394043954702,39.42000000000007,3.500732649527115
2014,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,2134.63,2368.4,1.1095131240542857,0.11787394043954702,58.340000000000146,2.525475528774151
2014,Austria,AUT,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,2865.37,3179.17,1.1095146525579593,0.11787394043954702,42.88999999999987,1.3675437142091862
2014,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,3.56,3.95,1.1095505617977528,0.11787394043954702,-39.69,-90.94867094408798
2014,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,5102.45,5661.24,1.1095140569726307,0.11787394043954702,567.8899999999994,11.149636290457153
2014,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,2555.78,2835.67,1.1095125558537902,0.11787394043954702,158.24000000000024,5.910145176531235
2014,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,2553.67,2833.33,1.1095129754431856,0.11787394043954702,141.26999999999998,5.247654212759001
2014,Austria,AUT,Europe,I,Manufacture of basic metals,Constant 2015 prices,4113.28,4563.74,1.1095135755406877,0.11787394043954702,242.92999999999938,5.622325443608938
2014,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,21015.77,23317.27,1.1095129990478578,0.11787394043954702,-165.64999999999782,-0.7054063123325286
2014,Austria,AUT,Europe,K,Manufacture of transport equipment,Constant 2015 prices,4682.91,5195.75,1.1095131018960434,0.11787394043954702,104.27000000000044,2.047931053446158
2014,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,2822.03,3131.08,1.1095133644929358,0.11787394043954702,78.19999999999982,2.5615156835512636
2015,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,5647.81,6266.32,1.1095132449568947,0.11787394043954702,106.55999999999949,1.7299375300336293
2015,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,1079.48,1197.7,1.1095156927409493,0.11787394043954702,32.23000000000002,2.7654079470085047
2015,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,2291.47,2542.42,1.1095148529110135,0.11787394043954702,174.01999999999998,7.347576422901536
2015,Austria,AUT,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,2829.4,3139.26,1.1095143846751963,0.11787394043954702,-39.909999999999854,-1.2553591031621414
2015,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,446.93,495.87,1.1095026066721858,0.11787394043954702,491.92,12453.670886075948
2015,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,4940.92,5482.02,1.109514017632344,0.11787394043954702,-179.21999999999935,-3.165737541598649
2015,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,2397.45,2660.0,1.1095121900352458,0.11787394043954702,-175.67000000000007,-6.19500858703587
2015,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,2553.17,2832.78,1.1095148384165567,0.11787394043954702,-0.5499999999997272,-0.019411787543269835
2015,Austria,AUT,Europe,I,Manufacture of basic metals,Constant 2015 prices,4182.33,4640.35,1.1095131182857403,0.11787394043954702,76.61000000000058,1.678667058158453
2015,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,21534.07,23892.33,1.1095129717698513,0.11787394043954702,575.0600000000013,2.4662406876962923
2015,Austria,AUT,Europe,K,Manufacture of transport equipment,Constant 2015 prices,4580.86,5082.53,1.1095143706640238,0.11787394043954702,-113.22000000000025,-2.1790886782466488
2015,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,2608.3,2893.94,1.1095119426446345,0.11787394043954702,-237.13999999999987,-7.573744522656716
2016,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,5864.53,6506.77,1.1095126122638985,0.11787394043954702,240.45000000000073,3.8371803546579293
2016,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,1014.19,1125.26,1.1095159684082863,0.11787394043954702,-72.44000000000005,-6.048259163396515
2016,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,2385.89,2647.18,1.109514688439115,0.11787394043954702,104.75999999999976,4.120483633703312
2016,Austria,AUT,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,2875.48,3190.39,1.1095156286950352,0.11787394043954702,51.129999999999654,1.6287277893516194
2016,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,606.98,673.45,1.1095093742792184,0.11787394043954702,177.58000000000004,35.81180551354186
2016,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,5436.12,6031.45,1.109513770851269,0.11787394043954702,549.4299999999994,10.022400502004723
2016,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,2529.49,2806.5,1.1095121941577157,0.11787394043954702,146.5,5.507518796992481
2016,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,2634.92,2923.48,1.1095137613286172,0.11787394043954702,90.69999999999982,3.201801763638539
2016,Austria,AUT,Europe,I,Manufacture of basic metals,Constant 2015 prices,4030.99,4472.44,1.1095140399752914,0.11787394043954702,-167.91000000000076,-3.6184770545325406
2016,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,22464.02,24924.13,1.1095133462309952,0.11787394043954702,1031.7999999999993,4.318540719971637
2016,Austria,AUT,Europe,K,Manufacture of transport equipment,Constant 2015 prices,5072.97,5628.53,1.1095137562414128,0.11787394043954702,546.0,10.74268130242222
2016,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,2648.19,2938.2,1.1095125349767199,0.11787394043954702,44.25999999999976,1.529402821067464
2017,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,6265.19,6951.31,1.109513039508778,0.11787394043954702,444.53999999999996,6.831961172747768
2017,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,938.79,1041.6,1.1095133096858723,0.11787394043954702,-83.66000000000008,-7.4347261966123455
2017,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,2417.04,2681.74,1.109514116439943,0.11787394043954702,34.559999999999945,1.3055402352692278
2017,Austria,AUT,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,2916.13,3235.48,1.1095115787019096,0.11787394043954702,45.090000000000146,1.413306837095156
2017,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,525.18,582.69,1.1095053124642982,0.11787394043954702,-90.75999999999999,-13.476872819066003
2017,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,5351.02,5937.03,1.109513700191739,0.11787394043954702,-94.42000000000007,-1.5654610417063903
2017,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,2594.31,2878.42,1.109512741345483,0.11787394043954702,71.92000000000007,2.5626224835204017
2017,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,2762.54,3065.08,1.1095151563416277,0.11787394043954702,141.5999999999999,4.843542627279814
2017,Austria,AUT,Europe,I,Manufacture of basic metals,Constant 2015 prices,4041.84,4484.48,1.1095144785543216,0.11787394043954702,12.039999999999964,0.26920428222625603
2017,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,23852.74,26464.94,1.1095136240113295,0.11787394043954702,1540.8099999999977,6.182001137050712
2017,Austria,AUT,Europe,K,Manufacture of transport equipment,Constant 2015 prices,5150.24,5714.26,1.1095133430675077,0.11787394043954702,85.73000000000047,1.5231330382888688
2017,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,2730.72,3029.77,1.1095132419288687,0.11787394043954702,91.57000000000016,3.1165339323395336
2018,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,6212.94,6893.34,1.1095133704816078,0.11787394043954702,-57.970000000000255,-0.8339435300684367
2018,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,1042.17,1156.3,1.1095118838577198,0.11787394043954702,114.70000000000005,11.011904761904766
2018,Austria,AUT,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",Constant 2015 prices,2610.68,2896.58,1.109511698101644,0.11787394043954702,214.84000000000015,8.011216598178802
2018,Austria,AUT,Europe,D,Manufacture of paper products and printing,Constant 2015 prices,3035.44,3367.87,1.109516248056295,0.11787394043954702,132.38999999999987,4.091819451827855
2018,Austria,AUT,Europe,E,Manufacture of coke and refined petroleum products,Constant 2015 prices,694.24,770.27,1.1095154413459323,0.11787394043954702,187.57999999999993,32.19207468808456
2018,Austria,AUT,Europe,F,Manufacturing of chemicals and pharmaceutical products,Constant 2015 prices,5747.35,6376.76,1.1095130799411903,0.11787394043954702,439.7300000000005,7.4065652354797
2018,Austria,AUT,Europe,G,Manufacture of rubber and plastics products,Constant 2015 prices,2597.59,2882.06,1.109513048633541,0.11787394043954702,3.6399999999998727,0.12645826529831897
2018,Austria,AUT,Europe,H,Manufacture of other non-metallic mineral products,Constant 2015 prices,2747.71,3048.62,1.1095130126541737,0.11787394043954702,-16.460000000000036,-0.537016978349669
2018,Austria,AUT,Europe,I,Manufacture of basic metals,Constant 2015 prices,4054.08,4498.06,1.1095143657747257,0.11787394043954702,13.580000000000837,0.3028221778221965
2018,Austria,AUT,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",Constant 2015 prices,24843.89,27564.64,1.109513848274163,0.11787394043954702,1099.7000000000007,4.155308872795482
2018,Austria,AUT,Europe,K,Manufacture of transport equipment,Constant 2015 prices,6176.8,6853.24,1.1095130164486464,0.11787394043954702,1138.9799999999996,19.932239695078618
2018,Austria,AUT,Europe,L,"Manufacture of furniture, other manufacturing",Constant 2015 prices,2772.77,3076.43,1.1095150337027593,0.11787394043954702,46.659999999999854,1.5400508949524172
2019,Austria,AUT,Europe,A,"Manufacture of food products, beverages and tobacco products",Constant 2015 prices,6524.38,7238.89,1.1095138541899767,0.11787394043954702,345.5500000000002,5.012809465368025
2019,Austria,AUT,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",Constant 2015 prices,1002.7,1112.51,1.1095143113593298,0.11787394043954702,-43.789999999999964,-3.787079477644207
