Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD),Exchange Rate
2003,Australia,AUS,Oceania,I,Manufacture of basic metals,9900.94,6421.2,0.648544481635077
2003,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",16849.41,10927.6,0.6485449638889433
2003,Australia,AUS,Oceania,K,Manufacture of transport equipment,7953.65,5158.3,0.6485450076380027
2004,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",19731.63,14511.2,0.7354283452507472
2004,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2932.71,2156.8,0.7354290059364889
2004,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3486.54,2564.1,0.7354282469152799
2004,Australia,AUS,Oceania,D,Manufacture of paper products and printing,7095.05,5217.9,0.7354282210837132
2004,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,3840.48,2824.4,0.7354289047202434
2004,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,6997.15,5145.9,0.735427995683957
2004,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4064.03,2988.8,0.7354276420203592
2004,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,3965.85,2916.6,0.7354287227202239
2004,Australia,AUS,Oceania,I,Manufacture of basic metals,10300.94,7575.6,0.7354280288983336
2004,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",17793.44,13085.8,0.735428337634544
2004,Australia,AUS,Oceania,K,Manufacture of transport equipment,8886.66,6535.5,0.7354281586107717
2005,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",20875.36,15941.8,0.7636658721095109
2005,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2668.97,2038.2,0.7636653840245489
2005,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3928.81,3000.3,0.763666351897903
2005,Australia,AUS,Oceania,D,Manufacture of paper products and printing,7238.9,5528.1,0.7636657503211814
2005,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5406.16,4128.5,0.7636658922414431
2005,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,6984.34,5333.7,0.7636655718364226
2005,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4784.55,3653.8,0.76366638450847
2005,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,4346.4,3319.2,0.7636664826062949
2005,Australia,AUS,Oceania,I,Manufacture of basic metals,11277.44,8612.2,0.7636662221213325
2005,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",18876.31,14415.2,0.7636662038290323
2005,Australia,AUS,Oceania,K,Manufacture of transport equipment,9330.13,7125.1,0.7636656723968477
2006,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",21419.81,16129.7,0.7530272210631187
2006,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2696.85,2030.8,0.7530266792739678
2006,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3894.41,2932.6,0.7530280581654217
2006,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6860.18,5165.9,0.7530268885072986
2006,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,4752.15,3578.5,0.753027576991467
2006,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,7396.01,5569.4,0.7530276459874986
2006,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,5432.07,4090.5,0.7530278512611215
2006,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,4247.52,3198.5,0.753027649075225
2006,Australia,AUS,Oceania,I,Manufacture of basic metals,13713.98,10327.0,0.7530272028980646
2006,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",19924.37,15003.6,0.7530275737702121
2006,Australia,AUS,Oceania,K,Manufacture of transport equipment,9385.32,7067.4,0.7530270678037616
2007,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",20847.45,17444.5,0.8367690053219938
2007,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",3006.92,2516.1,0.8367698508773096
2007,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4010.43,3355.8,0.8367681271085645
2007,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6661.7,5574.3,0.8367683924523771
2007,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5284.61,4422.0,0.8367694115554413
2007,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,7800.72,6527.4,0.836768913638741
2007,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,5451.8,4561.9,0.8367695073186836
2007,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,4682.06,3917.8,0.8367684309897779
2007,Australia,AUS,Oceania,I,Manufacture of basic metals,13116.52,10975.5,0.8367692040266778
2007,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",21028.38,17595.9,0.8367691662410514
2007,Australia,AUS,Oceania,K,Manufacture of transport equipment,9455.42,7912.0,0.8367687527365257
2008,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",22407.1,18795.1,0.8388010942960044
2008,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2950.76,2475.1,0.838800851306104
2008,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3894.01,3266.3,0.8388011330222572
2008,Australia,AUS,Oceania,D,Manufacture of paper products and printing,7190.98,6031.8,0.8388008310411099
2008,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,3888.41,3261.6,0.8388004351392986
2008,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,8646.75,7252.9,0.8388007054673721
2008,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4823.67,4046.1,0.8388011617710166
2008,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,5151.04,4320.7,0.8388014847487109
2008,Australia,AUS,Oceania,I,Manufacture of basic metals,11668.68,9787.7,0.838800961205552
2008,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",24591.89,20627.7,0.8388009217672981
2008,Australia,AUS,Oceania,K,Manufacture of transport equipment,8937.04,7496.4,0.8388012138247114
2009,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",25125.52,19595.8,0.7799161967593108
2009,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",3185.6,2484.5,0.7799158714213963
2009,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4376.75,3413.5,0.7799166047866568
2009,Australia,AUS,Oceania,D,Manufacture of paper products and printing,7197.06,5613.1,0.7799156877947384
2009,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,4373.8,3411.2,0.7799167771731674
2009,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,9771.31,7620.8,0.7799158966402663
2009,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,5648.04,4405.0,0.7799165728288043
2009,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,5422.51,4229.1,0.7799155741529292
2009,Australia,AUS,Oceania,I,Manufacture of basic metals,10235.59,7982.9,0.7799159599006994
2009,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",23619.58,18421.3,0.7799164930113066
2009,Australia,AUS,Oceania,K,Manufacture of transport equipment,9761.18,7612.9,0.779915952784397
2010,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",21755.76,19956.5,0.9172973042541378
2010,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2811.41,2578.9,0.9172977260520523
2010,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3683.97,3379.3,0.9172984579136096
2010,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6404.58,5874.9,0.9172966845601116
2010,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,4191.01,3844.4,0.9172967852617865
2010,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,8892.97,8157.5,0.9172975957413553
2010,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4578.01,4199.4,0.9172981273522774
2010,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,4839.32,4439.1,0.9172982981079988
2010,Australia,AUS,Oceania,I,Manufacture of basic metals,8229.94,7549.3,0.9172970884356386
2010,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",21049.55,19308.7,0.9172975194244058
2010,Australia,AUS,Oceania,K,Manufacture of transport equipment,8246.18,7564.2,0.9172974637953573
2011,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",23787.81,24537.1,1.0314989063726336
2011,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2719.34,2805.0,1.0315002905116681
2011,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3463.21,3572.3,1.0314996780443577
2011,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6057.4,6248.2,1.0314986627926173
2011,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5152.89,5315.2,1.031498828812569
2011,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,9147.47,9435.6,1.0314983268597766
2011,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,5051.68,5210.8,1.0314984322047318
2011,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,5279.11,5445.4,1.0314996277781672
2011,Australia,AUS,Oceania,I,Manufacture of basic metals,7208.44,7435.5,1.0314991870640529
2011,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",22841.03,23560.5,1.0314990173385352
2011,Australia,AUS,Oceania,K,Manufacture of transport equipment,8466.42,8733.1,1.0314985554697262
2012,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",26198.51,27126.2,1.0354100290436365
2012,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2881.76,2983.8,1.035408916773083
2012,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3543.81,3669.3,1.035411040659629
2012,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6260.03,6481.7,1.0354103734327151
2012,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5021.59,5199.4,1.0354091034911252
2012,Australia,AUS,Oceania,F,Manufacturing of chemicals and pharmaceutical products,9190.08,9515.5,1.0354099202618476
2012,Australia,AUS,Oceania,G,Manufacture of rubber and plastics products,4756.47,4924.9,1.0354107142481712
2012,Australia,AUS,Oceania,H,Manufacture of other non-metallic mineral products,5752.5,5956.2,1.0354106910039114
2012,Australia,AUS,Oceania,I,Manufacture of basic metals,5827.84,6034.2,1.0354093454864923
2012,Australia,AUS,Oceania,J,"Manufacture of fabricated metal products, machinery and equipment",24115.19,24969.1,1.0354096318544452
2012,Australia,AUS,Oceania,K,Manufacture of transport equipment,8865.67,9179.6,1.0354096193519498
2013,Australia,AUS,Oceania,A,"Manufacture of food products, beverages and tobacco products",27869.36,26905.0,0.9653971242970775
2013,Australia,AUS,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",2733.07,2638.5,0.9653978858938849
2013,Australia,AUS,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3822.05,3689.8,0.9653981502073494
2013,Australia,AUS,Oceania,D,Manufacture of paper products and printing,6399.85,6178.4,0.9653976265068711
2013,Australia,AUS,Oceania,E,Manufacture of coke and refined petroleum products,5530.57,5339.2,0.9653977799756626
