ISO3,Country,Year,Ind Code,Industry,Value (LCU),Value (USD),Continent,Exchange Rate,Volatility,USD Growth
IND,India,2010,D,Manufacture of paper products and printing,434105.91,9434.3,Asia,0.02173271494967668,0.0030494643941323153,0.44039512656875
IND,India,2010,E,Manufacture of coke and refined petroleum products,1485336.75,32280.4,Asia,0.021732714820393424,0.0030494643941323153,0.29978941095465705
IND,India,2010,F,Manufacturing of chemicals and pharmaceutical products,1627679.75,35373.9,Asia,0.021732714927491112,0.0030494643941323153,0.23952372776234054
IND,India,2010,G,Manufacture of rubber and plastics products,683955.06,14864.2,Asia,0.021732714427173037,0.0030494643941323153,0.30790416105729057
IND,India,2010,H,Manufacture of other non-metallic mineral products,878261.19,19087.0,Asia,0.021732714843063942,0.0030494643941323153,0.13082013638329504
IND,India,2010,I,Manufacture of basic metals,1892142.88,41121.4,Asia,0.02173271396925374,0.0030494643941323153,0.2792789990107081
IND,India,2010,J,"Manufacture of fabricated metal products, machinery and equipment",2809451.25,61057.0,Asia,0.021732713817333545,0.0030494643941323153,0.2761230371799348
IND,India,2010,K,Manufacture of transport equipment,1390176.12,30212.3,Asia,0.02173271398159249,0.0030494643941323153,0.2654207486398077
IND,India,2011,A,"Manufacture of food products, beverages and tobacco products",988691.38,21374.8,Asia,0.021619284270486913,0.0030494643941323153,-0.14822430502422856
IND,India,2011,B,"Manufacture of textiles, wearing apparel, leather and related products",1480488.38,32007.1,Asia,0.021619284847071884,0.0030494643941323153,-0.06318580807179097
IND,India,2011,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",241761.02,5226.7,Asia,0.02161928337330807,0.0030494643941323153,0.08034311699049179
IND,India,2011,D,Manufacture of paper products and printing,446513.38,9653.3,Asia,0.02161928495849329,0.0030494643941323153,0.023213168968550857
IND,India,2011,E,Manufacture of coke and refined petroleum products,1172545.75,25349.6,Asia,0.021619284364810497,0.0030494643941323153,-0.21470613747041556
IND,India,2011,F,Manufacturing of chemicals and pharmaceutical products,2153124.0,46549.0,Asia,0.021619284351481846,0.0030494643941323153,0.31591371039099436
IND,India,2011,G,Manufacture of rubber and plastics products,487601.72,10541.6,Asia,0.021619283869630322,0.0030494643941323153,-0.29080609787274125
IND,India,2011,H,Manufacture of other non-metallic mineral products,1068495.12,23100.1,Asia,0.021619284512969975,0.0030494643941323153,0.21025305181537157
IND,India,2011,I,Manufacture of basic metals,2036061.88,44018.2,Asia,0.021619283987577037,0.0030494643941323153,0.07044507239539488
IND,India,2011,J,"Manufacture of fabricated metal products, machinery and equipment",3173333.5,68605.2,Asia,0.021619284578819085,0.0030494643941323153,0.12362546472967884
IND,India,2011,K,Manufacture of transport equipment,1793593.12,38776.2,Asia,0.021619284534276088,0.0030494643941323153,0.28345739980074325
IND,India,2012,A,"Manufacture of food products, beverages and tobacco products",858902.0,16073.1,Asia,0.018713543570744975,0.0030494643941323153,-0.248035069333982
IND,India,2012,B,"Manufacture of textiles, wearing apparel, leather and related products",1823497.5,34124.1,Asia,0.018713543616045537,0.0030494643941323153,0.0661415748380827
IND,India,2012,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",261126.38,4886.6,Asia,0.018713543993525282,0.0030494643941323153,-0.06506973807564997
IND,India,2012,D,Manufacture of paper products and printing,433520.25,8112.7,Asia,0.01871354336965805,0.0030494643941323153,-0.15959309251758458
IND,India,2012,E,Manufacture of coke and refined petroleum products,1867797.0,34953.1,Asia,0.0187135432812024,0.0030494643941323153,0.37884226970050805
IND,India,2012,F,Manufacturing of chemicals and pharmaceutical products,2262046.25,42330.9,Asia,0.018713543102843278,0.0030494643941323153,-0.09061633977099393
IND,India,2012,G,Manufacture of rubber and plastics products,502908.5,9411.2,Asia,0.018713543318516192,0.0030494643941323153,-0.10723229870228423
IND,India,2012,H,Manufacture of other non-metallic mineral products,1184393.5,22164.2,Asia,0.018713544105063058,0.0030494643941323153,-0.040514976125644364
IND,India,2012,I,Manufacture of basic metals,2001657.25,37458.1,Asia,0.01871354349002558,0.0030494643941323153,-0.14903153695516858
IND,India,2012,J,"Manufacture of fabricated metal products, machinery and equipment",3465602.25,64853.7,Asia,0.01871354394463473,0.0030494643941323153,-0.054682443896380994
IND,India,2012,K,Manufacture of transport equipment,1877030.88,35125.9,Asia,0.018713544020117562,0.0030494643941323153,-0.09413764113038403
IND,India,2013,A,"Manufacture of food products, beverages and tobacco products",1293969.38,22082.2,Asia,0.01706547337310254,0.0030494643941323153,0.37386067404545487
IND,India,2013,B,"Manufacture of textiles, wearing apparel, leather and related products",2506991.5,42783.0,Asia,0.017065474693472235,0.0030494643941323153,0.25374735157850314
IND,India,2013,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",236588.8,4037.5,Asia,0.01706547393621338,0.0030494643941323153,-0.1737608971473008
IND,India,2013,D,Manufacture of paper products and printing,450347.88,7685.4,Asia,0.017065473917630077,0.0030494643941323153,-0.05267050427108122
IND,India,2013,E,Manufacture of coke and refined petroleum products,2016926.12,34419.8,Asia,0.017065473870703802,0.0030494643941323153,-0.015257588025096358
IND,India,2013,F,Manufacturing of chemicals and pharmaceutical products,2347066.5,40053.8,Asia,0.017065473006410342,0.0030494643941323153,-0.05379285580982207
IND,India,2013,G,Manufacture of rubber and plastics products,677830.56,11567.5,Asia,0.017065474297883527,0.0030494643941323153,0.2291206222373341
IND,India,2013,H,Manufacture of other non-metallic mineral products,1124059.0,19182.6,Asia,0.017065474321187765,0.0030494643941323153,-0.13452324018011041
IND,India,2013,I,Manufacture of basic metals,2567787.0,43820.5,Asia,0.017065473109724442,0.0030494643941323153,0.16985378329386713
IND,India,2013,J,"Manufacture of fabricated metal products, machinery and equipment",3258626.25,55610.0,Asia,0.017065473525845438,0.0030494643941323153,-0.1425315749139987
IND,India,2013,K,Manufacture of transport equipment,2018367.62,34444.4,Asia,0.01706547392986814,0.0030494643941323153,-0.01940163810749329
IND,India,2014,A,"Manufacture of food products, beverages and tobacco products",1810025.5,29658.2,Asia,0.016385515010700125,0.0030494643941323153,0.34308175815815445
IND,India,2014,B,"Manufacture of textiles, wearing apparel, leather and related products",2684126.75,43980.8,Asia,0.016385515326353347,0.0030494643941323153,0.027997101652525558
IND,India,2014,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",352122.0,5769.7,Asia,0.016385514111586324,0.0030494643941323153,0.4290278637770897
IND,India,2014,D,Manufacture of paper products and printing,524859.94,8600.1,Asia,0.016385514200226447,0.0030494643941323153,0.11901787805449304
IND,India,2014,E,Manufacture of coke and refined petroleum products,2700305.75,44245.9,Asia,0.01638551486252992,0.0030494643941323153,0.285478125962382
IND,India,2014,F,Manufacturing of chemicals and pharmaceutical products,2606106.75,42702.4,Asia,0.01638551452276466,0.0030494643941323153,0.0661260604486964
IND,India,2014,G,Manufacture of rubber and plastics products,714075.81,11700.5,Asia,0.01638551514579383,0.0030494643941323153,0.011497730711043763
IND,India,2014,H,Manufacture of other non-metallic mineral products,1451440.5,23782.6,Asia,0.01638551494188015,0.0030494643941323153,0.23980065267481998
IND,India,2014,I,Manufacture of basic metals,2346328.5,38445.8,Asia,0.016385514645540895,0.0030494643941323153,-0.12265263974623741
IND,India,2014,J,"Manufacture of fabricated metal products, machinery and equipment",3365851.0,55151.2,Asia,0.01638551439145702,0.0030494643941323153,-0.008250314691602312
IND,India,2014,K,Manufacture of transport equipment,2140836.0,35078.7,Asia,0.016385514817575938,0.0030494643941323153,0.018415185051851468
IND,India,2015,A,"Manufacture of food products, beverages and tobacco products",2141610.0,33383.4,Asia,0.015587992211467075,0.0030494643941323153,0.12560438597082757
IND,India,2015,B,"Manufacture of textiles, wearing apparel, leather and related products",3308649.25,51575.2,Asia,0.01558799259244539,0.0030494643941323153,0.17267534924330596
IND,India,2015,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",405016.88,6313.4,Asia,0.015587992283185826,0.0030494643941323153,0.0942336689949217
IND,India,2015,D,Manufacture of paper products and printing,613427.31,9562.1,Asia,0.015587991998595563,0.0030494643941323153,0.11185916442832067
IND,India,2015,E,Manufacture of coke and refined petroleum products,2404030.0,37474.0,Asia,0.015587991830384812,0.0030494643941323153,-0.15305146917567503
IND,India,2015,F,Manufacturing of chemicals and pharmaceutical products,3515744.75,54803.4,Asia,0.015587991705029213,0.0030494643941323153,0.28337985686987155
IND,India,2015,G,Manufacture of rubber and plastics products,893091.31,13921.5,Asia,0.015587991781041963,0.0030494643941323153,0.18982094782274261
IND,India,2015,H,Manufacture of other non-metallic mineral products,1386246.5,21608.8,Asia,0.015587992467429132,0.0030494643941323153,-0.09140295846543267
IND,India,2015,I,Manufacture of basic metals,2143387.0,33411.1,Asia,0.015587992275776608,0.0030494643941323153,-0.13095578710808475
IND,India,2015,J,"Manufacture of fabricated metal products, machinery and equipment",3975746.25,61973.9,Asia,0.0155879918141154,0.0030494643941323153,0.12370900361188886
IND,India,2015,K,Manufacture of transport equipment,2810278.5,43806.6,Asia,0.015587992435625152,0.0030494643941323153,0.24880910638079534
IND,India,2016,A,"Manufacture of food products, beverages and tobacco products",2627021.0,39095.3,Asia,0.014881989904153793,0.0030494643941323153,0.17110000778830203
IND,India,2016,B,"Manufacture of textiles, wearing apparel, leather and related products",3413911.5,50805.8,Asia,0.01488199093620324,0.0030494643941323153,-0.014918022615520554
IND,India,2016,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",444839.69,6620.1,Asia,0.014881990408724547,0.0030494643941323153,0.048579212468717436
IND,India,2016,D,Manufacture of paper products and printing,674022.75,10030.8,Asia,0.014881990259230864,0.0030494643941323153,0.04901642944541451
IND,India,2016,E,Manufacture of coke and refined petroleum products,2210853.5,32901.9,Asia,0.014881990145434783,0.0030494643941323153,-0.12200725836580029
IND,India,2016,F,Manufacturing of chemicals and pharmaceutical products,3846219.5,57239.4,Asia,0.014881989964431307,0.0030494643941323153,0.04444979691041073
IND,India,2016,G,Manufacture of rubber and plastics products,1027255.06,15287.6,Asia,0.014881990457170393,0.0030494643941323153,0.09812879359264448
IND,India,2016,H,Manufacture of other non-metallic mineral products,1690640.75,25160.1,Asia,0.014881990748182309,0.0030494643941323153,0.16434508163340866
IND,India,2016,I,Manufacture of basic metals,2436723.75,36263.3,Asia,0.01488199062368067,0.0030494643941323153,0.08536683916422994
IND,India,2016,J,"Manufacture of fabricated metal products, machinery and equipment",4559276.0,67851.1,Asia,0.014881990035259985,0.0030494643941323153,0.09483347021891486
IND,India,2016,K,Manufacture of transport equipment,3086838.5,45938.3,Asia,0.014881990100875054,0.0030494643941323153,0.0486616171992349
IND,India,2017,A,"Manufacture of food products, beverages and tobacco products",2893266.75,44428.7,Asia,0.015355894854838393,0.0030494643941323153,0.13642049044258497
IND,India,2017,B,"Manufacture of textiles, wearing apparel, leather and related products",3602981.0,55327.0,Asia,0.015355895576468485,0.0030494643941323153,0.08898983974270647
IND,India,2017,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",454997.88,6986.9,Asia,0.015355895724173483,0.0030494643941323153,0.055407018020875665
IND,India,2017,D,Manufacture of paper products and printing,717776.44,11022.1,Asia,0.01535589549303123,0.0030494643941323153,0.09882561709933424
IND,India,2017,E,Manufacture of coke and refined petroleum products,2361204.0,36258.4,Asia,0.015355894704565977,0.0030494643941323153,0.10201538512973407
IND,India,2017,F,Manufacturing of chemicals and pharmaceutical products,4259484.5,65408.2,Asia,0.015355895766259977,0.0030494643941323153,0.1427128865781262
IND,India,2017,G,Manufacture of rubber and plastics products,1108942.12,17028.8,Asia,0.015355896121972532,0.0030494643941323153,0.11389622962400892
IND,India,2017,H,Manufacture of other non-metallic mineral products,1849426.5,28399.6,Asia,0.01535589546272858,0.0030494643941323153,0.12875545009757516
IND,India,2017,I,Manufacture of basic metals,2751236.5,42247.7,Asia,0.015355895431018016,0.0030494643941323153,0.16502634895334944
IND,India,2017,J,"Manufacture of fabricated metal products, machinery and equipment",5010212.5,76936.3,Asia,0.015355895583271169,0.0030494643941323153,0.13389908196035138
IND,India,2017,K,Manufacture of transport equipment,3432030.5,52701.9,Asia,0.015355895001515867,0.0030494643941323153,0.14723226588707017
IND,India,2018,A,"Manufacture of food products, beverages and tobacco products",3219796.75,47080.3,Asia,0.01462213414557922,0.0030494643941323153,0.05968214239894487
IND,India,2018,B,"Manufacture of textiles, wearing apparel, leather and related products",4008744.25,58616.4,Asia,0.0146221350987906,0.0030494643941323153,0.0594537929040071
IND,India,2018,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",505357.12,7389.4,Asia,0.014622134936972887,0.0030494643941323153,0.057607808899512
IND,India,2018,D,Manufacture of paper products and printing,797345.94,11658.9,Asia,0.014622135029620896,0.0030494643941323153,0.05777483419675011
IND,India,2018,E,Manufacture of coke and refined petroleum products,2581716.0,37750.2,Asia,0.01462213504506305,0.0030494643941323153,0.04114356949010434
IND,India,2018,F,Manufacturing of chemicals and pharmaceutical products,4737913.0,69278.4,Asia,0.014622134260380044,0.0030494643941323153,0.059169951168202006
IND,India,2018,G,Manufacture of rubber and plastics products,1235100.12,18059.8,Asia,0.014622134438785414,0.0030494643941323153,0.06054448933571366
IND,India,2018,H,Manufacture of other non-metallic mineral products,2046630.0,29926.1,Asia,0.014622134924241314,0.0030494643941323153,0.05375075705291632
IND,India,2018,I,Manufacture of basic metals,3062740.25,44783.8,Asia,0.014622134541118856,0.0030494643941323153,0.060029303370361164
IND,India,2018,J,"Manufacture of fabricated metal products, machinery and equipment",5581339.5,81611.1,Asia,0.014622135062738973,0.0030494643941323153,0.06076195501993209
IND,India,2018,K,Manufacture of transport equipment,3812665.0,55749.3,Asia,0.014622134386315084,0.0030494643941323153,0.05782334223244323
IDN,Indonesia,2000,A,"Manufacture of food products, beverages and tobacco products",86710592.0,10296.0,Asia,0.00011873981900619476,1.5250581251245016e-05,
IDN,Indonesia,2000,B,"Manufacture of textiles, wearing apparel, leather and related products",40224080.0,4776.2,Asia,0.0001187398195309874,1.5250581251245016e-05,
IDN,Indonesia,2000,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",11241385.0,1334.8,Asia,0.00011873981720223976,1.5250581251245016e-05,
IDN,Indonesia,2000,D,Manufacture of paper products and printing,14585672.0,1731.9,Asia,0.00011873981534755479,1.5250581251245016e-05,
IDN,Indonesia,2000,E,Manufacture of coke and refined petroleum products,49736476.0,5905.7,Asia,0.00011873981582450675,1.5250581251245016e-05,
IDN,Indonesia,2000,F,Manufacturing of chemicals and pharmaceutical products,23922894.0,2840.6,Asia,0.00011873981467292377,1.5250581251245016e-05,
IDN,Indonesia,2000,G,Manufacture of rubber and plastics products,13966672.0,1658.4,Asia,0.00011873981145973788,1.5250581251245016e-05,
IDN,Indonesia,2000,H,Manufacture of other non-metallic mineral products,10502796.0,1247.1,Asia,0.00011873980985634682,1.5250581251245016e-05,
IDN,Indonesia,2000,I,Manufacture of basic metals,16967350.0,2014.7,Asia,0.0001187398149976278,1.5250581251245016e-05,
IDN,Indonesia,2000,J,"Manufacture of fabricated metal products, machinery and equipment",57585572.0,6837.7,Asia,0.000118739812118216,1.5250581251245016e-05,
IDN,Indonesia,2000,K,Manufacture of transport equipment,40019432.0,4751.9,Asia,0.00011873981619729134,1.5250581251245016e-05,
IDN,Indonesia,2001,A,"Manufacture of food products, beverages and tobacco products",105716512.0,10302.9,Asia,9.745781245601444e-05,1.5250581251245016e-05,0.0006701631701631072
IDN,Indonesia,2001,B,"Manufacture of textiles, wearing apparel, leather and related products",51090824.0,4979.2,Asia,9.745781355963254e-05,1.5250581251245016e-05,0.042502407771868755
IDN,Indonesia,2001,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",13722861.0,1337.4,Asia,9.74578114578294e-05,1.5250581251245016e-05,0.0019478573569076119
IDN,Indonesia,2001,D,Manufacture of paper products and printing,17678418.0,1722.9,Asia,9.745781551267766e-05,1.5250581251245016e-05,-0.005196604884808553
IDN,Indonesia,2001,E,Manufacture of coke and refined petroleum products,60453848.0,5891.7,Asia,9.745781608475939e-05,1.5250581251245016e-05,-0.002370591123829535
IDN,Indonesia,2001,F,Manufacturing of chemicals and pharmaceutical products,28870954.0,2813.7,Asia,9.745781175086905e-05,1.5250581251245016e-05,-0.009469830317538563
IDN,Indonesia,2001,G,Manufacture of rubber and plastics products,16916038.0,1648.6,Asia,9.745780897394531e-05,1.5250581251245016e-05,-0.005909310178485394
IDN,Indonesia,2001,H,Manufacture of other non-metallic mineral products,12757315.0,1243.3,Asia,9.745781145954302e-05,1.5250581251245016e-05,-0.003047069200545205
IDN,Indonesia,2001,I,Manufacture of basic metals,22973018.0,2238.9,Asia,9.74578089826944e-05,1.5250581251245016e-05,0.11128207673599055
IDN,Indonesia,2001,J,"Manufacture of fabricated metal products, machinery and equipment",72746352.0,7089.7,Asia,9.745780791867062e-05,1.5250581251245016e-05,0.03685449785746675
IDN,Indonesia,2001,K,Manufacture of transport equipment,49780512.0,4851.5,Asia,9.745781642422641e-05,1.5250581251245016e-05,0.02096003703781646
IDN,Indonesia,2002,A,"Manufacture of food products, beverages and tobacco products",115662688.0,12421.9,Asia,0.00010739764235809563,1.5250581251245016e-05,0.20567024818255053
IDN,Indonesia,2002,B,"Manufacture of textiles, wearing apparel, leather and related products",51557000.0,5537.1,Asia,0.00010739763756618889,1.5250581251245016e-05,0.11204611182519297
IDN,Indonesia,2002,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",14980776.0,1608.9,Asia,0.00010739764081647039,1.5250581251245016e-05,0.20300583221175406
IDN,Indonesia,2002,D,Manufacture of paper products and printing,19277892.0,2070.4,Asia,0.00010739763455464944,1.5250581251245016e-05,0.20169481687851887
IDN,Indonesia,2002,E,Manufacture of coke and refined petroleum products,65073124.0,6988.7,Asia,0.00010739764084478256,1.5250581251245016e-05,0.18619413751548786
IDN,Indonesia,2002,F,Manufacturing of chemicals and pharmaceutical products,31563078.0,3389.8,Asia,0.00010739763720128944,1.5250581251245016e-05,0.20474819632512364
IDN,Indonesia,2002,G,Manufacture of rubber and plastics products,18493888.0,1986.2,Asia,0.00010739764402163569,1.5250581251245016e-05,0.20477981317481508
IDN,Indonesia,2002,H,Manufacture of other non-metallic mineral products,13960270.0,1499.3,Asia,0.00010739763629213475,1.5250581251245016e-05,0.20590364352931712
IDN,Indonesia,2002,I,Manufacture of basic metals,26162586.0,2809.8,Asia,0.00010739764027913755,1.5250581251245016e-05,0.2549912903658047
IDN,Indonesia,2002,J,"Manufacture of fabricated metal products, machinery and equipment",75532384.0,8112.0,Asia,0.00010739764284416073,1.5250581251245016e-05,0.14419509993370672
IDN,Indonesia,2002,K,Manufacture of transport equipment,54548684.0,5858.4,Asia,0.00010739764134364817,1.5250581251245016e-05,0.20754405853859614
IDN,Indonesia,2003,A,"Manufacture of food products, beverages and tobacco products",126874672.0,14792.2,Asia,0.00011658906988149692,1.5250581251245016e-05,0.19081621974094154
IDN,Indonesia,2003,B,"Manufacture of textiles, wearing apparel, leather and related products",55475184.0,6467.8,Asia,0.00011658906800561491,1.5250581251245016e-05,0.16808437629806217
IDN,Indonesia,2003,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",16429499.0,1915.5,Asia,0.00011658906945366988,1.5250581251245016e-05,0.1905649822860338
IDN,Indonesia,2003,D,Manufacture of paper products and printing,21112614.0,2461.5,Asia,0.00011658906850662831,1.5250581251245016e-05,0.18890069551777433
IDN,Indonesia,2003,E,Manufacture of coke and refined petroleum products,71042680.0,8282.8,Asia,0.0001165890701195394,1.5250581251245016e-05,0.18517034641635766
IDN,Indonesia,2003,F,Manufacturing of chemicals and pharmaceutical products,34582144.0,4031.9,Asia,0.00011658906978121426,1.5250581251245016e-05,0.189421204790843
IDN,Indonesia,2003,G,Manufacture of rubber and plastics products,20257474.0,2361.8,Asia,0.00011658906732399114,1.5250581251245016e-05,0.1891048232806365
IDN,Indonesia,2003,H,Manufacture of other non-metallic mineral products,15309325.0,1784.9,Asia,0.00011658907234642939,1.5250581251245016e-05,0.19048889481758158
IDN,Indonesia,2003,I,Manufacture of basic metals,25209910.0,2939.2,Asia,0.00011658907151989038,1.5250581251245016e-05,0.04605309986475903
IDN,Indonesia,2003,J,"Manufacture of fabricated metal products, machinery and equipment",82353344.0,9601.5,Asia,0.00011658907257002217,1.5250581251245016e-05,0.1836168639053255
IDN,Indonesia,2003,K,Manufacture of transport equipment,59904416.0,6984.2,Asia,0.00011658906749045012,1.5250581251245016e-05,0.1921685101734263
IDN,Indonesia,2004,A,"Manufacture of food products, beverages and tobacco products",144174704.0,16129.0,Asia,0.00011187121979456257,1.5250581251245016e-05,0.09037195278592769
IDN,Indonesia,2004,B,"Manufacture of textiles, wearing apparel, leather and related products",62846372.0,7030.7,Asia,0.00011187121509575764,1.5250581251245016e-05,0.08703113887256864
IDN,Indonesia,2004,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",18673258.0,2089.0,Asia,0.00011187121176176112,1.5250581251245016e-05,0.09057687287914384
IDN,Indonesia,2004,D,Manufacture of paper products and printing,23978466.0,2682.5,Asia,0.00011187120977630512,1.5250581251245016e-05,0.08978265285395093
IDN,Indonesia,2004,E,Manufacture of coke and refined petroleum products,80512224.0,9007.0,Asia,0.00011187121101014425,1.5250581251245016e-05,0.08743420099483279
IDN,Indonesia,2004,F,Manufacturing of chemicals and pharmaceutical products,39255852.0,4391.6,Asia,0.00011187121858926919,1.5250581251245016e-05,0.08921352216076794
IDN,Indonesia,2004,G,Manufacture of rubber and plastics products,23010388.0,2574.2,Asia,0.00011187121225422186,1.5250581251245016e-05,0.08993140824794632
IDN,Indonesia,2004,H,Manufacture of other non-metallic mineral products,17414668.0,1948.2,Asia,0.00011187121109630112,1.5250581251245016e-05,0.09148971931200633
IDN,Indonesia,2004,I,Manufacture of basic metals,30179346.0,3376.2,Asia,0.00011187121152327157,1.5250581251245016e-05,0.14867991290146976
IDN,Indonesia,2004,J,"Manufacture of fabricated metal products, machinery and equipment",93512888.0,10461.4,Asia,0.00011187121073621423,1.5250581251245016e-05,0.08955892308493452
IDN,Indonesia,2004,K,Manufacture of transport equipment,68026440.0,7610.2,Asia,0.00011187120772452593,1.5250581251245016e-05,0.08963088113169726
IDN,Indonesia,2005,A,"Manufacture of food products, beverages and tobacco products",171548784.0,17676.8,Asia,0.0001030424092076339,1.5250581251245016e-05,0.09596379192758375
IDN,Indonesia,2005,B,"Manufacture of textiles, wearing apparel, leather and related products",74718744.0,7699.2,Asia,0.00010304241730829951,1.5250581251245016e-05,0.09508299315857593
IDN,Indonesia,2005,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",22218036.0,2289.4,Asia,0.00010304241112940856,1.5250581251245016e-05,0.09593106749640978
IDN,Indonesia,2005,D,Manufacture of paper products and printing,28635782.0,2950.7,Asia,0.00010304241036616356,1.5250581251245016e-05,0.09998136067101582
IDN,Indonesia,2005,E,Manufacture of coke and refined petroleum products,95680016.0,9859.1,Asia,0.00010304241587919467,1.5250581251245016e-05,0.09460419673587217
IDN,Indonesia,2005,F,Manufacturing of chemicals and pharmaceutical products,46860316.0,4828.6,Asia,0.00010304241226200865,1.5250581251245016e-05,0.09950815192640494
IDN,Indonesia,2005,G,Manufacture of rubber and plastics products,27490622.0,2832.7,Asia,0.0001030424120632847,1.5250581251245016e-05,0.10041954782068219
IDN,Indonesia,2005,H,Manufacture of other non-metallic mineral products,20763294.0,2139.5,Asia,0.00010304241706542325,1.5250581251245016e-05,0.09819320398316389
IDN,Indonesia,2005,I,Manufacture of basic metals,33955920.0,3498.9,Asia,0.00010304241498978676,1.5250581251245016e-05,0.03634263373022928
IDN,Indonesia,2005,J,"Manufacture of fabricated metal products, machinery and equipment",111290096.0,11467.6,Asia,0.00010304241268692949,1.5250581251245016e-05,0.0961821553520561
IDN,Indonesia,2005,K,Manufacture of transport equipment,80647376.0,8310.1,Asia,0.0001030424102081139,1.5250581251245016e-05,0.09196867362224381
IDN,Indonesia,2006,A,"Manufacture of food products, beverages and tobacco products",217193968.0,23712.9,Asia,0.00010917844642904632,1.5250581251245016e-05,0.34147017559739323
IDN,Indonesia,2006,B,"Manufacture of textiles, wearing apparel, leather and related products",89574456.0,9779.6,Asia,0.00010917844703405176,1.5250581251245016e-05,0.27020989193682476
IDN,Indonesia,2006,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",27746318.0,3029.3,Asia,0.00010917845027221271,1.5250581251245016e-05,0.323185114003669
IDN,Indonesia,2006,D,Manufacture of paper products and printing,35658136.0,3893.1,Asia,0.00010917844948485249,1.5250581251245016e-05,0.3193818415969092
IDN,Indonesia,2006,E,Manufacture of coke and refined petroleum products,119922936.0,13093.0,Asia,0.00010917844773246713,1.5250581251245016e-05,0.32801168463652863
IDN,Indonesia,2006,F,Manufacturing of chemicals and pharmaceutical products,59026300.0,6444.4,Asia,0.00010917845096168995,1.5250581251245016e-05,0.33463115602866234
IDN,Indonesia,2006,G,Manufacture of rubber and plastics products,34478416.0,3764.3,Asia,0.00010917844949721589,1.5250581251245016e-05,0.32887351290288436
IDN,Indonesia,2006,H,Manufacture of other non-metallic mineral products,26295482.0,2870.9,Asia,0.0001091784512639852,1.5250581251245016e-05,0.34185557373218045
IDN,Indonesia,2006,I,Manufacture of basic metals,39837532.0,4349.4,Asia,0.00010917845011081509,1.5250581251245016e-05,0.24307639543856618
IDN,Indonesia,2006,J,"Manufacture of fabricated metal products, machinery and equipment",123183648.0,13449.0,Asia,0.0001091784519971352,1.5250581251245016e-05,0.17278244794028397
IDN,Indonesia,2006,K,Manufacture of transport equipment,94397752.0,10306.2,Asia,0.00010917844738506062,1.5250581251245016e-05,0.2402016822902251
IDN,Indonesia,2007,A,"Manufacture of food products, beverages and tobacco products",254976304.0,27893.7,Asia,0.00010939722461425278,1.5250581251245016e-05,0.1763090975797983
IDN,Indonesia,2007,B,"Manufacture of textiles, wearing apparel, leather and related products",101721960.0,11128.1,Asia,0.00010939722356903072,1.5250581251245016e-05,0.13788907521780036
IDN,Indonesia,2007,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",32502654.0,3555.7,Asia,0.00010939722030084066,1.5250581251245016e-05,0.17376951771036198
IDN,Indonesia,2007,D,Manufacture of paper products and printing,41776200.0,4570.2,Asia,0.00010939721659700977,1.5250581251245016e-05,0.1739230947060184
IDN,Indonesia,2007,E,Manufacture of coke and refined petroleum products,140160784.0,15333.2,Asia,0.00010939721912514417,1.5250581251245016e-05,0.1710990605667151
IDN,Indonesia,2007,F,Manufacturing of chemicals and pharmaceutical products,69209256.0,7571.3,Asia,0.00010939721704276088,1.5250581251245016e-05,0.17486499906895925
IDN,Indonesia,2007,G,Manufacture of rubber and plastics products,40305412.0,4409.3,Asia,0.00010939721941063399,1.5250581251245016e-05,0.17134659830512966
IDN,Indonesia,2007,H,Manufacture of other non-metallic mineral products,30707362.0,3359.3,Asia,0.00010939721881677756,1.5250581251245016e-05,0.17012086802048132
IDN,Indonesia,2007,I,Manufacture of basic metals,43804588.0,4792.1,Asia,0.00010939721656553419,1.5250581251245016e-05,0.10178415413620279
IDN,Indonesia,2007,J,"Manufacture of fabricated metal products, machinery and equipment",142823552.0,15624.5,Asia,0.00010939722322548035,1.5250581251245016e-05,0.16175923860510077
